timestamp,host,value
1493353290,h03,2.7
1493353290,h01,3.36
1493353291,s01,0.02
1493353300,h01,3.31
1493353300,h03,2.59
1493353300,h02,3.18
1493353301,s01,0.02
1493353310,h02,3.15
1493353310,h03,2.34
1493353310,h01,3.34
1493353311,s01,0.01
1493353320,h01,3.36
1493353320,h03,2.22
1493353320,h02,3.29
1493353321,s01,0.01
1493353330,h02,3.32
1493353330,h03,2.25
1493353330,h01,3.31
1493353331,s01,0.01
1493353340,h01,3.56
1493353340,h03,3
1493353340,h02,3.43
1493353341,s01,0.01
1493353350,h02,3.91
1493353350,h03,2.76
1493353350,h01,3.79
1493353351,s01,0.15
1493353360,h01,4.14
1493353360,h03,2.33
1493353360,h02,3.85
1493353361,s01,0.13
1493353370,h02,4.12
1493353370,h03,2.06
1493353370,h01,4.04
1493353371,s01,0.11
1493353380,h01,4.04
1493353380,h03,1.74
1493353380,h02,6.49
1493353381,s01,0.09
1493353390,h02,6.61
1493353390,h03,1.47
1493353390,h01,4.11
1493353391,s01,0.08
1493353400,h01,4.17
1493353400,h03,1.24
1493353400,h02,5.6
1493353401,s01,0.06
1493353410,h02,5.48
1493353410,h03,1.37
1493353410,h01,4.31
1493353411,s01,0.14
1493353420,h01,4.33
1493353420,h03,1.23
1493353420,h02,4.94
1493353421,s01,0.11
1493353430,h02,4.41
1493353430,h03,1.35
1493353430,h01,4.2
1493353431,s01,0.1
1493353440,h01,4.55
1493353440,h03,1.3
1493353440,h02,3.89
1493353441,s01,0.08
1493353450,h02,3.74
1493353450,h03,1.33
1493353450,h01,4.61
1493353451,s01,0.07
1493353460,h01,4.97
1493353460,h03,1.28
1493353460,h02,3.46
1493353461,s01,0.06
1493353470,h02,3.08
1493353470,h03,1.23
1493353470,h01,4.81
1493353471,s01,0.05
1493353480,h01,4.77
1493353480,h03,1.36
1493353480,h02,2.76
1493353481,s01,0.04
1493353490,h02,2.41
1493353490,h03,1.84
1493353490,h01,4.33
1493353491,s01,0.03
1493353500,h01,3.98
1493353500,h03,1.63
1493353500,h02,2.12
1493353501,s01,0.03
1493353510,h02,1.94
1493353510,h03,1.54
1493353510,h01,3.59
1493353511,s01,0.02
1493353520,h01,3.42
1493353520,h03,1.31
1493353520,h02,1.64
1493353521,s01,0.02
1493353530,h02,1.54
1493353530,h03,1.1
1493353530,h01,2.97
1493353531,s01,0.02
1493353540,h01,2.67
1493353540,h03,0.93
1493353540,h02,1.53
1493353541,s01,0.01
1493353550,h02,1.59
1493353550,h03,0.79
1493353550,h01,2.26
1493353551,s01,0.01
1493353560,h01,1.91
1493353560,h03,0.82
1493353560,h02,1.34
1493353561,s01,0.01
1493353570,h02,1.21
1493353570,h03,0.76
1493353570,h01,2.09
1493353571,s01,0.09
1493353580,h01,1.91
1493353580,h03,0.65
1493353580,h02,1.1
1493353581,s01,0.07
1493353590,h02,1.09
1493353590,h03,0.55
1493353590,h01,1.85
1493353591,s01,0.06
1493353600,h01,1.94
1493353600,h03,0.61
1493353600,h02,1.23
1493353601,s01,0.05
1493353610,h02,1.27
1493353610,h03,0.66
1493353610,h01,2.17
1493353611,s01,0.04
1493353620,h01,2.07
1493353620,h03,0.78
1493353620,h02,1.23
1493353621,s01,0.04
1493353630,h02,1.27
1493353630,h03,0.81
1493353630,h01,1.97
1493353631,s01,0.03
1493353640,h01,1.82
1493353640,h03,0.99
1493353640,h02,1.23
1493353641,s01,0.02
1493353650,h02,1.19
1493353650,h03,1.58
1493353650,h01,1.7
1493353651,s01,0.1
1493353660,h01,1.99
1493353660,h03,1.41
1493353660,h02,1.09
1493353661,s01,0.08
1493353670,h02,0.92
1493353670,h03,1.2
1493353670,h01,1.84
1493353671,s01,0.07
1493353680,h01,1.63
1493353680,h03,1.16
1493353680,h02,0.86
1493353681,s01,0.06
1493353690,h02,0.97
1493353690,h03,0.99
1493353690,h01,1.46
1493353691,s01,0.05
1493353700,h01,1.31
1493353700,h03,0.83
1493353700,h02,2.51
1493353701,s01,0.04
1493353710,h02,3.18
1493353710,h03,0.79
1493353710,h01,1.18
1493353711,s01,0.04
1493353720,h01,1.08
1493353720,h03,0.66
1493353720,h02,2.77
1493353721,s01,0.03
1493353730,h02,2.57
1493353730,h03,0.8
1493353730,h01,1.07
1493353731,s01,0.02
1493353740,h01,1.28
1493353740,h03,0.9
1493353740,h02,2.33
1493353741,s01,0.02
1493353750,h02,2.12
1493353750,h03,0.99
1493353750,h01,1.46
1493353751,s01,0.02
1493353760,h01,2
1493353760,h03,0.92
1493353760,h02,2.11
1493353761,s01,0.02
1493353770,h02,2.02
1493353770,h03,1.09
1493353770,h01,2.29
1493353771,s01,0.01
1493353780,h01,2.17
1493353780,h03,1
1493353780,h02,2.02
1493353781,s01,0.01
1493353790,h02,1.95
1493353790,h03,1.07
1493353790,h01,2.06
1493353791,s01,0.01
1493353800,h01,2.11
1493353800,h03,1.06
1493353800,h02,1.8
1493353801,s01,0.01
1493353810,h02,1.68
1493353810,h03,1.13
1493353810,h01,2.02
1493353811,s01,0
1493353820,h01,2.02
1493353820,h03,1.11
1493353820,h02,2.09
1493353821,s01,0
1493353830,h02,1.92
1493353830,h03,1.09
1493353830,h01,2.01
1493353831,s01,0
1493353840,h01,2.17
1493353840,h03,1.08
1493353840,h02,1.86
1493353841,s01,0.08
1493353850,h02,1.72
1493353850,h03,1.22
1493353850,h01,1.99
1493353851,s01,0.07
1493353860,h01,1.92
1493353860,h03,1.86
1493353860,h02,1.61
1493353861,s01,0.06
1493353870,h02,1.75
1493353870,h03,1.96
1493353870,h01,2.59
1493353871,s01,0.05
1493353880,h01,2.43
1493353880,h03,1.96
1493353880,h02,1.63
1493353881,s01,0.04
1493353890,h02,2.12
1493353890,h03,1.89
1493353890,h01,2.13
1493353891,s01,0.03
1493353900,h01,2.27
1493353900,h03,1.83
1493353900,h02,2.26
1493353901,s01,0.03
1493353910,h02,2.31
1493353910,h03,1.7
1493353910,h01,2.07
1493353911,s01,0.02
1493353920,h01,1.91
1493353920,h03,1.59
1493353920,h02,2.1
1493353921,s01,0.02
1493353930,h02,1.93
1493353930,h03,1.82
1493353930,h01,1.77
1493353931,s01,0.02
1493353940,h01,1.73
1493353940,h03,2
1493353940,h02,2.38
1493353941,s01,0.01
1493353950,h02,2.24
1493353950,h03,1.77
1493353950,h01,1.54
1493353951,s01,0.01
1493353960,h01,1.61
1493353960,h03,1.73
1493353960,h02,2.05
1493353961,s01,0.01
1493353970,h02,2.29
1493353970,h03,1.77
1493353970,h01,2.07
1493353971,s01,0.01
1493353980,h01,1.91
1493353980,h03,1.65
1493353980,h02,2.78
1493353981,s01,0
1493353990,h02,3.12
1493353990,h03,1.55
1493353990,h01,1.77
1493353991,s01,0
1493354000,h01,1.57
1493354000,h03,1.46
1493354000,h02,3.24
1493354001,s01,0
1493354010,h02,3.44
1493354010,h03,1.31
1493354010,h01,1.57
1493354011,s01,0
1493354020,h01,1.33
1493354020,h03,1.18
1493354020,h02,5.02
1493354021,s01,0
1493354030,h02,5.86
1493354030,h03,1
1493354030,h01,1.28
1493354031,s01,0
1493354040,h01,1.15
1493354040,h03,0.93
1493354040,h02,5.73
1493354041,s01,0
1493354050,h02,5.46
1493354050,h03,1.08
1493354050,h01,0.98
1493354051,s01,0
1493354060,h01,0.91
1493354060,h03,0.92
1493354060,h02,5.31
1493354061,s01,0
1493354070,h02,5.19
1493354070,h03,0.78
1493354070,h01,0.77
1493354071,s01,0
1493354080,h01,1.52
1493354080,h03,0.73
1493354080,h02,5.08
1493354081,s01,0
1493354090,h02,4.99
1493354090,h03,0.86
1493354090,h01,1.51
1493354091,s01,0
1493354100,h01,1.36
1493354100,h03,0.97
1493354100,h02,4.83
1493354101,s01,0
1493354110,h02,4.85
1493354110,h03,0.9
1493354110,h01,1.15
1493354111,s01,0
1493354120,h01,0.97
1493354120,h03,0.76
1493354120,h02,4.56
1493354121,s01,0
1493354130,h02,4.48
1493354130,h03,0.72
1493354130,h01,0.82
1493354131,s01,0
1493354140,h01,0.7
1493354140,h03,0.97
1493354140,h02,4.25
1493354141,s01,0
1493354150,h02,3.84
1493354150,h03,0.98
1493354150,h01,0.98
1493354151,s01,0
1493354160,h01,0.97
1493354160,h03,1.15
1493354160,h02,3.86
1493354161,s01,0
1493354170,h02,3.8
1493354170,h03,1.05
1493354170,h01,0.9
1493354171,s01,0
1493354180,h01,0.85
1493354180,h03,1.04
1493354180,h02,3.83
1493354181,s01,0
1493354190,h02,3.56
1493354190,h03,0.88
1493354190,h01,0.71
1493354191,s01,0
1493354200,h01,0.6
1493354200,h03,0.74
1493354200,h02,3.08
1493354201,s01,0.08
1493354210,h02,2.76
1493354210,h03,0.7
1493354210,h01,0.51
1493354211,s01,0.07
1493354220,h01,0.43
1493354220,h03,0.75
1493354220,h02,2.79
1493354221,s01,0.06
1493354230,h02,2.44
1493354230,h03,1.2
1493354230,h01,0.53
1493354231,s01,0.05
1493354240,h01,1.05
1493354240,h03,1.17
1493354240,h02,2.14
1493354241,s01,0.04
1493354250,h02,2.05
1493354250,h03,1.23
1493354250,h01,0.97
1493354251,s01,0.03
1493354260,h01,0.9
1493354260,h03,1.12
1493354260,h02,1.81
1493354261,s01,0.03
1493354270,h02,1.53
1493354270,h03,1.33
1493354270,h01,0.84
1493354271,s01,0.02
1493354280,h01,0.86
1493354280,h03,1.2
1493354280,h02,1.53
1493354281,s01,0.02
1493354290,h02,1.3
1493354290,h03,1.01
1493354290,h01,0.87
1493354291,s01,0.02
1493354300,h01,1.05
1493354300,h03,1
1493354300,h02,1.34
1493354301,s01,0.01
1493354310,h02,1.13
1493354310,h03,1.16
1493354310,h01,1.03
1493354311,s01,0.01
1493354320,h01,1.1
1493354320,h03,1.21
1493354320,h02,1.03
1493354321,s01,0.01
1493354330,h02,1.46
1493354330,h03,1.02
1493354330,h01,0.93
1493354331,s01,0.01
1493354340,h01,0.79
1493354340,h03,0.86
1493354340,h02,3.03
1493354341,s01,0.08
1493354350,h02,4.25
1493354350,h03,0.73
1493354350,h01,0.67
1493354351,s01,0.14
1493354360,h01,0.56
1493354360,h03,0.77
1493354360,h02,4.41
1493354361,s01,0.12
1493354370,h02,4.39
1493354370,h03,0.65
1493354370,h01,0.56
1493354371,s01,0.1
1493354380,h01,0.47
1493354380,h03,0.71
1493354380,h02,3.72
1493354381,s01,0.08
1493354390,h02,3.23
1493354390,h03,0.68
1493354390,h01,0.55
1493354391,s01,0.07
1493354400,h01,0.47
1493354400,h03,0.65
1493354400,h02,2.73
1493354401,s01,0.06
1493354410,h02,2.31
1493354410,h03,0.55
1493354410,h01,0.47
1493354411,s01,0.05
1493354420,h01,0.48
1493354420,h03,0.47
1493354420,h02,2.1
1493354421,s01,0.12
1493354430,h02,1.78
1493354430,h03,0.54
1493354430,h01,0.48
1493354431,s01,0.1
1493354440,h01,0.41
1493354440,h03,0.46
1493354440,h02,1.58
1493354441,s01,0.09
1493354450,h02,1.33
1493354450,h03,0.62
1493354450,h01,0.57
1493354451,s01,0.07
1493354460,h01,0.48
1493354460,h03,0.53
1493354460,h02,1.29
1493354461,s01,0.06
1493354470,h02,1.09
1493354470,h03,0.44
1493354470,h01,0.65
1493354471,s01,0.05
1493354480,h01,0.7
1493354480,h03,0.38
1493354480,h02,0.92
1493354481,s01,0.04
1493354490,h02,0.86
1493354490,h03,0.47
1493354490,h01,0.67
1493354491,s01,0.04
1493354500,h01,0.8
1493354500,h03,0.47
1493354500,h02,1.44
1493354501,s01,0.03
1493354510,h02,1.37
1493354510,h03,0.4
1493354510,h01,0.83
1493354511,s01,0.02
1493354520,h01,1
1493354520,h03,0.56
1493354520,h02,1.46
1493354521,s01,0.02
1493354530,h02,1.63
1493354530,h03,0.79
1493354530,h01,1
1493354531,s01,0.02
1493354540,h01,0.92
1493354540,h03,0.75
1493354540,h02,1.46
1493354541,s01,0.01
1493354550,h02,1.87
1493354550,h03,0.71
1493354550,h01,0.93
1493354551,s01,0.01
1493354560,h01,1.18
1493354560,h03,0.75
1493354560,h02,1.73
1493354561,s01,0.01
1493354570,h02,1.62
1493354570,h03,1.35
1493354570,h01,1.4
1493354571,s01,0.01
1493354580,h01,1.18
1493354580,h03,1.37
1493354580,h02,1.52
1493354581,s01,0.01
1493354590,h02,1.88
1493354590,h03,1.39
1493354590,h01,1.23
1493354591,s01,0
1493354600,h01,1.2
1493354600,h03,1.4
1493354600,h02,1.82
1493354601,s01,0
1493354610,h02,1.92
1493354610,h03,1.58
1493354610,h01,1.23
1493354611,s01,0.08
1493354620,h01,1.12
1493354620,h03,1.49
1493354620,h02,2.01
1493354621,s01,0.14
1493354630,h02,2.22
1493354630,h03,1.63
1493354630,h01,1.02
1493354631,s01,0.12
1493354640,h01,1.02
1493354640,h03,1.54
1493354640,h02,2.04
1493354641,s01,0.1
1493354650,h02,1.95
1493354650,h03,1.53
1493354650,h01,1.18
1493354651,s01,0.09
1493354660,h01,1.22
1493354660,h03,1.45
1493354660,h02,2.2
1493354661,s01,0.07
1493354670,h02,3.63
1493354670,h03,1.54
1493354670,h01,1.26
1493354671,s01,0.14
1493354680,h01,1.89
1493354680,h03,1.45
1493354680,h02,4.75
1493354681,s01,0.12
1493354690,h02,4.17
1493354690,h03,1.38
1493354690,h01,1.67
1493354691,s01,0.1
1493354700,h01,1.95
1493354700,h03,1.32
1493354700,h02,3.61
1493354701,s01,0.08
1493354710,h02,3.28
1493354710,h03,1.73
1493354710,h01,1.65
1493354711,s01,0.07
1493354720,h01,2.11
1493354720,h03,1.69
1493354720,h02,2.93
1493354721,s01,0.06
1493354730,h02,2.95
1493354730,h03,1.58
1493354730,h01,2.79
1493354731,s01,0.05
1493354740,h01,3.2
1493354740,h03,1.57
1493354740,h02,2.81
1493354741,s01,0.04
1493354750,h02,3.33
1493354750,h03,1.41
1493354750,h01,3.46
1493354751,s01,0.04
1493354760,h01,3.61
1493354760,h03,1.42
1493354760,h02,2.97
1493354761,s01,0.03
1493354770,h02,2.52
1493354770,h03,1.2
1493354770,h01,3.9
1493354771,s01,0.1
1493354780,h01,3.84
1493354780,h03,1.1
1493354780,h02,2.37
1493354781,s01,0.09
1493354790,h02,2.31
1493354790,h03,1.08
1493354790,h01,3.71
1493354791,s01,0.07
1493354800,h01,4.05
1493354800,h03,0.92
1493354800,h02,1.96
1493354801,s01,0.06
1493354810,h02,1.66
1493354810,h03,0.86
1493354810,h01,3.88
1493354811,s01,0.05
1493354820,h01,3.91
1493354820,h03,0.8
1493354820,h02,1.4
1493354821,s01,0.04
1493354830,h02,1.26
1493354830,h03,0.83
1493354830,h01,4.16
1493354831,s01,0.04
1493354840,h01,4.3
1493354840,h03,0.71
1493354840,h02,1.06
1493354841,s01,0.03
1493354850,h02,0.9
1493354850,h03,0.6
1493354850,h01,4.25
1493354851,s01,0.03
1493354860,h01,4.51
1493354860,h03,0.5
1493354860,h02,0.76
1493354861,s01,0.02
1493354870,h02,0.64
1493354870,h03,0.43
1493354870,h01,4.59
1493354871,s01,0.02
1493354880,h01,4.49
1493354880,h03,0.6
1493354880,h02,0.69
1493354881,s01,0.01
1493354890,h02,0.66
1493354890,h03,0.66
1493354890,h01,4.34
1493354891,s01,0.01
1493354900,h01,4.07
1493354900,h03,0.71
1493354900,h02,0.64
1493354901,s01,0.08
1493354910,h02,0.54
1493354910,h03,0.6
1493354910,h01,3.83
1493354911,s01,0.07
1493354920,h01,3.63
1493354920,h03,0.51
1493354920,h02,0.46
1493354921,s01,0.06
1493354930,h02,0.39
1493354930,h03,0.43
1493354930,h01,3.39
1493354931,s01,0.05
1493354940,h01,3.25
1493354940,h03,0.51
1493354940,h02,0.4
1493354941,s01,0.04
1493354950,h02,0.34
1493354950,h03,0.43
1493354950,h01,3.54
1493354951,s01,0.03
1493354960,h01,3.93
1493354960,h03,0.36
1493354960,h02,0.29
1493354961,s01,0.03
1493354970,h02,0.99
1493354970,h03,0.39
1493354970,h01,3.79
1493354971,s01,0.02
1493354980,h01,3.9
1493354980,h03,0.33
1493354980,h02,0.99
1493354981,s01,0.02
1493354990,h02,2.87
1493354990,h03,0.43
1493354990,h01,4
1493354991,s01,0.02
1493355000,h01,3.86
1493355000,h03,0.77
1493355000,h02,6.16
1493355001,s01,0.01
1493355010,h02,6.32
1493355010,h03,0.96
1493355010,h01,3.97
1493355011,s01,0.08
1493355020,h01,3.44
1493355020,h03,1.12
1493355020,h02,5.35
1493355021,s01,0.07
1493355030,h02,4.67
1493355030,h03,1.17
1493355030,h01,2.98
1493355031,s01,0.06
1493355040,h01,2.6
1493355040,h03,1.29
1493355040,h02,3.95
1493355041,s01,0.05
1493355050,h02,3.5
1493355050,h03,1.32
1493355050,h01,2.2
1493355051,s01,0.04
1493355060,h01,2.25
1493355060,h03,1.27
1493355060,h02,3.04
1493355061,s01,0.04
1493355070,h02,2.64
1493355070,h03,1.3
1493355070,h01,1.99
1493355071,s01,0.03
1493355080,h01,1.99
1493355080,h03,1.55
1493355080,h02,2.46
1493355081,s01,0.02
1493355090,h02,2.46
1493355090,h03,1.76
1493355090,h01,2.15
1493355091,s01,0.02
1493355100,h01,2.12
1493355100,h03,1.8
1493355100,h02,2.08
1493355101,s01,0.02
1493355110,h02,1.84
1493355110,h03,1.84
1493355110,h01,1.87
1493355111,s01,0.01
1493355120,h01,1.81
1493355120,h03,1.93
1493355120,h02,1.77
1493355121,s01,0.01
1493355130,h02,1.5
1493355130,h03,1.87
1493355130,h01,2.38
1493355131,s01,0.01
1493355140,h01,2.78
1493355140,h03,1.81
1493355140,h02,1.51
1493355141,s01,0.01
1493355150,h02,1.43
1493355150,h03,1.75
1493355150,h01,3.13
1493355151,s01,0.01
1493355160,h01,3.25
1493355160,h03,1.72
1493355160,h02,1.28
1493355161,s01,0
1493355170,h02,1.24
1493355170,h03,2.21
1493355170,h01,3.68
1493355171,s01,0
1493355180,h01,4.02
1493355180,h03,1.87
1493355180,h02,1.13
1493355181,s01,0
1493355190,h02,1.12
1493355190,h03,1.58
1493355190,h01,4.03
1493355191,s01,0
1493355200,h01,4.48
1493355200,h03,1.42
1493355200,h02,0.94
1493355201,s01,0
1493355210,h02,0.96
1493355210,h03,1.35
1493355210,h01,4.1
1493355211,s01,0.15
1493355220,h01,3.85
1493355220,h03,1.14
1493355220,h02,0.89
1493355221,s01,0.12
1493355230,h02,0.83
1493355230,h03,1.04
1493355230,h01,3.88
1493355231,s01,0.1
1493355240,h01,3.98
1493355240,h03,0.88
1493355240,h02,0.86
1493355241,s01,0.09
1493355250,h02,0.81
1493355250,h03,0.74
1493355250,h01,3.91
1493355251,s01,0.07
1493355260,h01,3.93
1493355260,h03,0.63
1493355260,h02,0.76
1493355261,s01,0.06
1493355270,h02,0.8
1493355270,h03,0.69
1493355270,h01,3.95
1493355271,s01,0.05
1493355280,h01,4.12
1493355280,h03,1.11
1493355280,h02,0.68
1493355281,s01,0.04
1493355290,h02,1.38
1493355290,h03,0.94
1493355290,h01,4.32
1493355291,s01,0.04
1493355300,h01,4.35
1493355300,h03,0.8
1493355300,h02,1.24
1493355301,s01,0.03
1493355310,h02,1.21
1493355310,h03,0.67
1493355310,h01,4.68
1493355311,s01,0.02
1493355320,h01,4.73
1493355320,h03,0.72
1493355320,h02,3.25
1493355321,s01,0.02
1493355330,h02,3.64
1493355330,h03,0.76
1493355330,h01,4.91
1493355331,s01,0.02
1493355340,h01,4.76
1493355340,h03,0.87
1493355340,h02,3.38
1493355341,s01,0.01
1493355350,h02,2.94
1493355350,h03,0.97
1493355350,h01,4.56
1493355351,s01,0.01
1493355360,h01,4.09
1493355360,h03,0.98
1493355360,h02,2.72
1493355361,s01,0.01
1493355370,h02,2.46
1493355370,h03,1.06
1493355370,h01,3.84
1493355371,s01,0.01
1493355380,h01,3.87
1493355380,h03,1.12
1493355380,h02,2.39
1493355381,s01,0.01
1493355390,h02,2.1
1493355390,h03,1.03
1493355390,h01,3.5
1493355391,s01,0
1493355400,h01,3.34
1493355400,h03,0.94
1493355400,h02,1.94
1493355401,s01,0
1493355410,h02,1.87
1493355410,h03,0.8
1493355410,h01,2.9
1493355411,s01,0
1493355420,h01,2.53
1493355420,h03,0.67
1493355420,h02,1.75
1493355421,s01,0
1493355430,h02,1.95
1493355430,h03,0.57
1493355430,h01,2.36
1493355431,s01,0
1493355440,h01,2.47
1493355440,h03,0.48
1493355440,h02,2.03
1493355441,s01,0
1493355450,h02,1.72
1493355450,h03,0.49
1493355450,h01,2.54
1493355451,s01,0
1493355460,h01,2.23
1493355460,h03,0.41
1493355460,h02,1.45
1493355461,s01,0
1493355470,h02,1.47
1493355470,h03,0.43
1493355470,h01,1.96
1493355471,s01,0
1493355480,h01,1.96
1493355480,h03,0.52
1493355480,h02,1.4
1493355481,s01,0
1493355490,h02,1.42
1493355490,h03,0.83
1493355490,h01,1.74
1493355491,s01,0
1493355500,h01,1.77
1493355500,h03,0.93
1493355500,h02,1.6
1493355501,s01,0
1493355510,h02,1.67
1493355510,h03,0.94
1493355510,h01,1.81
1493355511,s01,0
1493355520,h01,1.68
1493355520,h03,1.18
1493355520,h02,1.56
1493355521,s01,0
1493355530,h02,1.56
1493355530,h03,1.3
1493355530,h01,1.65
1493355531,s01,0
1493355540,h01,1.63
1493355540,h03,1.25
1493355540,h02,1.32
1493355541,s01,0
1493355550,h02,1.19
1493355550,h03,1.44
1493355550,h01,1.84
1493355551,s01,0
1493355560,h01,1.55
1493355560,h03,1.21
1493355560,h02,1
1493355561,s01,0
1493355570,h02,0.85
1493355570,h03,1.27
1493355570,h01,1.47
1493355571,s01,0
1493355580,h01,1.4
1493355580,h03,1.07
1493355580,h02,0.72
1493355581,s01,0
1493355590,h02,0.92
1493355590,h03,0.99
1493355590,h01,1.58
1493355591,s01,0
1493355600,h01,1.8
1493355600,h03,0.98
1493355600,h02,2.23
1493355601,s01,0.15
1493355610,h02,2.04
1493355610,h03,1.21
1493355610,h01,1.68
1493355611,s01,0.12
1493355620,h01,1.57
1493355620,h03,1.17
1493355620,h02,1.88
1493355621,s01,0.1
1493355630,h02,1.9
1493355630,h03,0.99
1493355630,h01,1.97
1493355631,s01,0.09
1493355640,h01,2.34
1493355640,h03,1
1493355640,h02,3.23
1493355641,s01,0.07
1493355650,h02,4.35
1493355650,h03,0.93
1493355650,h01,2.3
1493355651,s01,0.06
1493355660,h01,2.33
1493355660,h03,0.86
1493355660,h02,4.06
1493355661,s01,0.13
1493355670,h02,3.59
1493355670,h03,0.95
1493355670,h01,2.36
1493355671,s01,0.11
1493355680,h01,3.1
1493355680,h03,1.6
1493355680,h02,3.19
1493355681,s01,0.09
1493355690,h02,2.86
1493355690,h03,1.5
1493355690,h01,2.78
1493355691,s01,0.08
1493355700,h01,2.51
1493355700,h03,1.35
1493355700,h02,2.57
1493355701,s01,0.06
1493355710,h02,3.05
1493355710,h03,1.14
1493355710,h01,2.35
1493355711,s01,0.05
1493355720,h01,2.79
1493355720,h03,1.04
1493355720,h02,2.96
1493355721,s01,0.04
1493355730,h02,2.58
1493355730,h03,1.03
1493355730,h01,2.89
1493355731,s01,0.12
1493355740,h01,2.6
1493355740,h03,0.95
1493355740,h02,2.34
1493355741,s01,0.1
1493355750,h02,2.13
1493355750,h03,0.81
1493355750,h01,2.51
1493355751,s01,0.08
1493355760,h01,3.07
1493355760,h03,0.92
1493355760,h02,2.26
1493355761,s01,0.07
1493355770,h02,2.07
1493355770,h03,0.85
1493355770,h01,2.82
1493355771,s01,0.06
1493355780,h01,2.54
1493355780,h03,0.72
1493355780,h02,1.83
1493355781,s01,0.05
1493355790,h02,1.55
1493355790,h03,0.61
1493355790,h01,2.86
1493355791,s01,0.04
1493355800,h01,2.57
1493355800,h03,0.52
1493355800,h02,1.46
1493355801,s01,0.03
1493355810,h02,1.7
1493355810,h03,0.52
1493355810,h01,2.32
1493355811,s01,0.03
1493355820,h01,2.04
1493355820,h03,0.51
1493355820,h02,1.43
1493355821,s01,0.02
1493355830,h02,1.29
1493355830,h03,0.73
1493355830,h01,1.8
1493355831,s01,0.02
1493355840,h01,1.75
1493355840,h03,0.62
1493355840,h02,1.09
1493355841,s01,0.02
1493355850,h02,0.92
1493355850,h03,0.53
1493355850,h01,1.48
1493355851,s01,0.01
1493355860,h01,1.25
1493355860,h03,0.44
1493355860,h02,0.78
1493355861,s01,0.01
1493355870,h02,0.66
1493355870,h03,0.38
1493355870,h01,1.06
1493355871,s01,0.01
1493355880,h01,0.9
1493355880,h03,0.4
1493355880,h02,0.88
1493355881,s01,0.01
1493355890,h02,0.98
1493355890,h03,0.49
1493355890,h01,0.76
1493355891,s01,0.01
1493355900,h01,0.71
1493355900,h03,0.41
1493355900,h02,0.83
1493355901,s01,0
1493355910,h02,0.7
1493355910,h03,0.35
1493355910,h01,0.6
1493355911,s01,0.08
1493355920,h01,0.51
1493355920,h03,0.3
1493355920,h02,0.67
1493355921,s01,0.07
1493355930,h02,0.64
1493355930,h03,0.25
1493355930,h01,0.43
1493355931,s01,0.06
1493355940,h01,0.6
1493355940,h03,0.21
1493355940,h02,0.55
1493355941,s01,0.05
1493355950,h02,0.78
1493355950,h03,0.18
1493355950,h01,0.58
1493355951,s01,0.04
1493355960,h01,0.49
1493355960,h03,0.15
1493355960,h02,1.6
1493355961,s01,0.03
1493355970,h02,3.47
1493355970,h03,0.27
1493355970,h01,0.49
1493355971,s01,0.03
1493355980,h01,0.97
1493355980,h03,0.23
1493355980,h02,3.47
1493355981,s01,0.02
1493355990,h02,3.32
1493355990,h03,0.42
1493355990,h01,0.9
1493355991,s01,0.02
1493356000,h01,0.83
1493356000,h03,0.44
1493356000,h02,3.35
1493356001,s01,0.02
1493356010,h02,3.44
1493356010,h03,0.37
1493356010,h01,0.79
1493356011,s01,0.01
1493356020,h01,0.98
1493356020,h03,0.39
1493356020,h02,3.29
1493356021,s01,0.01
1493356030,h02,3.48
1493356030,h03,0.33
1493356030,h01,0.83
1493356031,s01,0.01
1493356040,h01,0.78
1493356040,h03,0.28
1493356040,h02,3.55
1493356041,s01,0.01
1493356050,h02,3.85
1493356050,h03,0.54
1493356050,h01,0.82
1493356051,s01,0
1493356060,h01,0.86
1493356060,h03,0.46
1493356060,h02,4.02
1493356061,s01,0
1493356070,h02,4.17
1493356070,h03,0.46
1493356070,h01,1.52
1493356071,s01,0
1493356080,h01,1.44
1493356080,h03,0.39
1493356080,h02,4.15
1493356081,s01,0
1493356090,h02,5.07
1493356090,h03,0.64
1493356090,h01,1.22
1493356091,s01,0
1493356100,h01,1.03
1493356100,h03,0.54
1493356100,h02,5.06
1493356101,s01,0
1493356110,h02,5.05
1493356110,h03,0.46
1493356110,h01,1.19
1493356111,s01,0.08
1493356120,h01,1.01
1493356120,h03,0.39
1493356120,h02,5.27
1493356121,s01,0.07
1493356130,h02,4.84
1493356130,h03,0.33
1493356130,h01,0.85
1493356131,s01,0.06
1493356140,h01,0.72
1493356140,h03,0.74
1493356140,h02,4.25
1493356141,s01,0.05
1493356150,h02,4.04
1493356150,h03,0.77
1493356150,h01,0.68
1493356151,s01,0.11
1493356160,h01,0.66
1493356160,h03,0.96
1493356160,h02,3.88
1493356161,s01,0.1
1493356170,h02,3.59
1493356170,h03,0.89
1493356170,h01,0.56
1493356171,s01,0.08
1493356180,h01,0.63
1493356180,h03,0.83
1493356180,h02,3.58
1493356181,s01,0.07
1493356190,h02,3.64
1493356190,h03,1.08
1493356190,h01,0.77
1493356191,s01,0.06
1493356200,h01,0.8
1493356200,h03,0.92
1493356200,h02,3.38
1493356201,s01,0.05
1493356210,h02,3.4
1493356210,h03,1
1493356210,h01,0.84
1493356211,s01,0.04
1493356220,h01,0.94
1493356220,h03,1.3
1493356220,h02,3.04
1493356221,s01,0.03
1493356230,h02,3.19
1493356230,h03,1.17
